# Temperature	y
3.019999999999999929e+01	-2.184485548396497556e-02
3.570000000000000284e+01	-2.855971020635871271e-01
4.139999999999999858e+01	-4.864325959193532833e-01
4.760000000000000142e+01	-6.542263039584463868e-01
5.510000000000000142e+01	-7.901927849647503166e-01
6.450000000000000000e+01	-8.781437830733577199e-01
7.159999999999999432e+01	-9.352195650193066978e-01
8.040000000000000568e+01	-9.891787766973730855e-01
